thread_url,thread_name,title?,content,created_date,sentiment,sentiment_final
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-63,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,A Hưng có màn ra mắt chứng sĩ ko chê vào đâu đc. Liệu hồn nhé các chế,43929,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-63,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Vẫn còn nguyên 100k giá cũ, chỉ bị mất 30/35k mua sàn hôm qua hí hí",43929,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Bất động sản vẫn là kênh đầu tư an toàn trong mùa dịch bệnh.(TN&MT) - Trước tác động của dịch COVID-19 tới nhiều lĩnh vực đầu tư, kinh doanh, ông Nguyễn Minh Khang, Tiến sỹ Kinh tế, Tổng Giám đốc Công ty CP Đầu tư LDG nhận định, bất động sản vẫn là kênh đầu tư an toàn và hiệu quả..Theo ông Khang, qua nhiều giai đoạn biến động thăng trầm kinh tế, thị trường bất động sản từ khi phục hồi trở lại trong vòng 8 năm qua đã ổn định hơn, không còn tình trạng bong bóng. Thực tế năm 2019, nguồn cung ứng ra thị trường các dòng sản phẩm nhà ở tại Tp.HCM đang khan hiếm, nhất là phân khúc căn hộ....Ông Nguyễn Minh Khang, TGĐ LDG Group nhận định bất động sản là kênh đầu tư an toàn trong mùa dịch.Do đó, khi các kênh đầu tư hạn hẹp và bị đóng băng do ảnh hưởng của dịch bệnh, bất động sản vẫn là kênh an toàn và có khả năng sinh lời cao. Một số kênh đầu tư phổ biến như chứng khoán hay vàng đều bị tác động mạnh mẽ bởi dịch bệnh, khiến giới đầu tư không khỏi hoang mang..Thị trường chứng khoán ngày 17/3 ghi nhận dòng vốn đổ vào bắt đáy thị trường nhiều nhưng VN-Index cũng vẫn chỉ ở mức 745,8 điểm, rớt khỏi mức 750 điểm cầm cự trong những ngày qua..Trong khi đó, giá vàng sau khi đạt mốc trên 49 triệu đồng/lượng đã lao dốc không phanh. Kết thúc phiên giao dịch chiều ngày 17/3, giá vàng thế giới tiếp tục giảm và giá vàng trong nước cũng giảm theo. Chênh lệch giữa mua vào và bán ra gia tăng cách biệt lớn..Nhiều địa phương trong cả nước đã vận động các doanh nghiệp kinh doanh dịch vụ giải trí, ăn uống, nhà hàng, du lịch, khách sạn… tạm thời ngưng kinh doanh. Điều này đã làm ảnh hưởng không nhỏ tới doanh nghiệp và nhà đầu tư...Khách hàng tìm hiểu dự án khu căn hộ thông minh High Intela ở mặt tiền đại lộ Võ Văn Kiệt, quận 8.Theo nhiều chuyên gia đánh giá, tâm lý người dân vẫn đang hoang mang trong đại dịch. Tuy nhiên, nhiều người vẫn tiếp tục chọn bất động sản và gửi tiết kiệm ngân hàng để giữ đồng vốn..Chị Đinh Thu Hương, tiểu thương kinh doanh rau củ quả tại chợ đầu mối Bình Điền cho biết do ảnh hưởng của dịch bệnh nên tình hình kinh doanh cũng giảm sút. Chị đã quyết định gửi tiền tiết kiệm để đảm bảo nguồn vốn và sinh lời để duy trì hoạt động kinh doanh sau khi hết dịch bệnh..Là một trong số người lựa chọn mua căn hộ vào dịp này, anh Việt Phong (Quận 8) cho biết: “Tôi định gửi ngân hàng nhưng trong tình hình lãi suất thấp như hiện nay thì tính ra không có lời. Vì vậy, tôi quyết định mua căn hộ High Intela để đầu tư. Sau này nhận nhà thì cho thuê hoặc bán chênh lệch”..Theo tìm hiểu, khu căn hộ này mở bán giai đoạn 1 chỉ có 23,5 triệu đồng nhưng nay giá đã lên đến 35 triệu/m2. Cách đó không xa, một số khu căn hộ cũng đang rao bán giá từ 38 – 42 triệu đồng/m2. Vì vậy, có thể hiểu được nguyên nhân tại sao anh Phong lại chọn mua căn hộ để đầu tư trong thời điểm này..Ông Nguyễn Minh Khang nhận định: “Gửi tiết kiệm ngân hàng luôn an toàn nhất vì đảm bảo vốn nhưng với tình hình lãi suất thấp như hiện nay thì sinh lời không đáng kể. Trong khi đó, nhà ở là nhu cầu thiết yếu, trong khi nguồn cầu nhà ở tại TP.HCM đang vượt xa nguồn cung nên nếu đầu tư bất động sản thì chắc chắn có lời lớn”..Ông Khang cũng lưu ý thêm, với việc thắt chặt pháp lý hiện nay người mua nhà ít có sự lựa chọn. Do đó, yếu tố cần quan tâm lúc này là giá thành, vị trí khu căn hộ và phương thức thanh toán tốt để quyết định đầu tư. Vì khi chọn mua nhà ở lúc này là lựa chọn đầu tư cho tương lai để bảo toàn vốn và sinh lời khi qua mùa dịch.",43929,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"ATC đẹp nhỉ, tí nữa là tui bán rồi",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Thấy chim cò suốt ngày, vậy cũng thèm LDG hả  mai cắm mỏ hết cho biết mặt",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Liệu hồn các chứng sĩ. Đừng thấy giá atc mà ham hố chờ cuối phiên đặt bán atc. Cái gì cũng có chừng mực. Tham thì sân mà sân thì si=>nghiệp chướng..Tiền của a Hưng ko phải lá rụng cuối mùa thu.,43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Ít nhất thì tay chủ tịch lần này chơi đẹp, kéo lên thêm đi cho cổ đông nào còn kẹp giá cao chạm chân vào mặt đất!",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Tôi xác định cầm 100k lâu dài nên chỉ mua đỏ bán xanh phần lướt lát, chỉ tiếc là ăn non quá",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-64,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Đẹp quá. Con hàng bđs penny đẹp nhất.,43930,P,P
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Mai chỉnh chua,43930,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Nay thấy cuối phiên thị trường chung đuối đuối, nhỡ tay bán Atc lại được giá cao. Cảm ơn anh Hưng. Mai chỉnh mua lại vậy.",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Tôi thì còn phần mua hôm sàn 4.43 sáng đặt bán 5 nó không khớp, cuối phiên bán luôn 4.72 ai dè ATC nó lại kéo lên cao nhất ngày, mai không biết có chỉnh không hay phi lên 5.x",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Nhất định rồi, lâu hay mau thôi",43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Sáng mai 5000 anh em canh để cover vì lỡ bán hôm nay,43930,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-65,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Sáng bán đc 4.9 coi như có tý lộc,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"vượt 5 là múc thêm ngay, lái lần này ngon nghẻ nhìn hơn hẳn chart DXG gồng lên",43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Anh em cứ thích táng vào mặt anh H thế nhỉ, đóng vượt 5 đừng có chửi nhé",43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Mấy ông ăn non nó vậy,43931,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,vãi lái,43931,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Há há, 5.1 òi",43931,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Khú khú, sml 500 thằng yếu sinh lý",43931,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,lái đánh kiểu này đỡ tốn sức nhất,43931,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Vượt 5 là ga 7 đã hiện hữu...,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-66,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Liệu hồn nhé các chứng sĩ. .Tiền của a Hưng ko phải lá rụng mùa thu.Đừng tham đặt lệnh bán atc nhé.LDG phiên bản 2 của SHB.Thứ 2 tuần tới ko còn cơ hội đua lệnh.Vì ce ngay ato,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-67,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,nay LDG xanh DXG đỏ có còn hót song sinh song sát nữa không @PHR ? .Đã bảo DXG sắp tàn chỉ còn cái xác ve nhé,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-67,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Lại kéo nữa ah. Thứ hai kế hoạch mua ATO, bán ATC.",43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-67,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"còn hô là còn xuống, thui thứ 2 e xin trả lại",43931,N,N
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-68,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Khả năng đợt này kéo LDG lên 10 để DXG bán nốt số LDG còn lại lấy tiền trả bớt nợ vay ..Ôm cả đống nợ vay mà éo có doanh thu 2 quý thì anh Th tè ra quần luôn ấy,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-68,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Tây nó cũng thính ghê, xả DXG mua LDG",43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-68,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Các cụ quan tâm DXG vào đây sinh hoạt nhá..http://f319.com/threads/dxg-buoc-chuyen-minh-tu-du-an-gem-sky-world.1429307/page-4#post-32859525,43931,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-69,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"https://ndh.vn/bat-dong-san/nguoc-d...giam-nhan-su-tham-chi-tuyen-them-1266484.html.Ngược dòng' Covid-19, nhiều doanh nghiệp BĐS không cắt giảm nhân sự, thậm chí tuyển thêm..Cam kết không cắt giảm ..Dịch bệnh khiến các hoạt động kinh doanh khách sạn, khu nghỉ dưỡng của Tập đoàn Mường Thanh bị thiệt hại nặng nề. 250.000 lao động ở khắp các tỉnh thành có nguy cơ bị cắt giảm, hạn chế chi phí. Tuy nhiên, ông Lê Thanh Thản, Chủ tịch HĐQT, khẳng định: ""Không ai phải nghỉ việc cả. Cả nước chống dịch, mình cũng chống dịch. Lúc thuận lợi thì kêu gọi quân bên dưới làm hết lòng hết dạ, lúc gặp khó khăn lại đẩy họ ra là cớ làm sao? Các chú cứ xác định mình sẽ no đói có nhau""...Mường Thanh chưa phải doanh nghiệp duy nhất đưa ra quyết định không cắt giảm nhân sự thời điểm này, dù Covid-19 đã ""càn quét"" suốt 3 tháng qua và hậu quả gây ra không hề nhỏ...Ông Phạm Lâm, Tổng giám đốc DKRA Việt Nam - công ty dịch vụ bất động sản lớn tại khu vực phía Nam - cho biết dù chịu chung sự ảnh hưởng của dịch Covid-19, doanh nghiệp luôn nỗ lực duy trì sự ổn định nhân sự, tập trung tăng cường kết nối nội bộ, để mọi nhân viên đều cảm thấy được chia sẻ và an tâm làm việc.Tất cả nhân viên hệ thống DKRA Việt Nam đều nắm vững thông tin và giữ tinh thần lạc quan, không hoang mang trong mùa dịch. Mới đây, nhân viên công ty còn làm clip nhảy theo vũ điệu “Ghen cô Vy” để góp phần lan truyền thông điệp tự bảo vệ sức khỏe bản thân và cộng đồng. ...Ảnh chụp màn hình clip “Ghen cô Vy” do các nhân viên DKRA Việt Nam thực hiện...Trong khi nhiều công ty cho nhân viên môi giới nghỉ việc vì không có dự án bán ra, thu nhập bấp bênh thì ở DKRA Việt Nam lại có sự chuẩn bị khá tốt về kế hoạch kinh doanh để hỗ trợ nhân viên. Công ty đang triển khai phân phối 2 dự án tại quận 2, TP HCM và Long An với số lượng sản phẩm lớn; chưa kể một số dự án khác đang ở giai đoạn chuẩn bị. Nhân viên môi giới của DKRA Việt Nam được nhận 100% hoa hồng ngay sau khi hoàn thành hợp đồng mua bán, thay vì chờ chủ đầu tư giải ngân như các công ty khác. ""Nhờ vậy, chúng tôi vẫn đảm bảo được cơ hội thu nhập cho nhân viên có năng lực bán hàng"", ông Phạm Lâm nói...Nhiều doanh nghiệp khác như LDG Group, Pi Group, Chánh Nghĩa Quốc Cường... cũng khẳng định không thực hiện cắt giảm nhân sự. Chánh Nghĩa Quốc Cường, công ty đầu tư các sản phẩm nhà ở tại Bình Dương, cho biết không chỉ giữ nguyên số lượng nhân sự trước mùa dịch mà còn có nhu cầu tuyển thêm ở các vị trí như quản lý dự án, hành chính nhân sự để phục vụ cho việc phát triển những dự án sắp tới...Với LDG Group, ông Nguyễn Khánh Hưng, Chủ tịch HĐQT khẳng định sẽ không giảm thu nhập, giảm lương hay cắt giảm nhân sự; giữ nguyên chính sách phúc lợi hiện hành như phụ cấp hiếu nghĩa cho cha mẹ, phụ cấp cho con nhỏ, chính sách bảo hiểm hay du lịch định kỳ. Ngoài ra, LDG còn hỗ trợ thêm mỗi tháng 1 triệu đồng/cháu là con của cán bộ, nhân viên công ty dưới 18 tuổi, bắt đầu từ tháng 3 cho đến khi các cháu đi họ trở lại theo lịch trình của Bộ Giáo dục và Đào tạo...“Lội ngược dòng” tìm kiếm nhân sự..Đại diện CTCP Phát triển Bất động sản Phát Đạt khẳng định trong 15 năm từ khi thành lập đến nay và ngay cả trong mùa dịch, công ty chưa từng có chính sách cắt giảm nhân sự. Doanh nghiệp này đang tuyển dụng nhân sự ở nhiều vị trí khác nhau để hoàn thiện đội ngũ. Theo đại diện công ty, trong mùa dịch Covid-19, ban lãnh đạo cũng tạo điều kiện ổn định đời sống nhân viên, trả lương tháng 3 trước 5 ngày để có đầy đủ tài chính chuẩn bị cho đợt cách ly xã hội từ 1/4 đến 15/4. ..Hiện nay, Phát Đạt có quỹ đất gần 439 ha và phát triển các dự án ở nhiều tỉnh, thành như TP HCM, Đà Nẵng, Quảng Ngãi, Bình Định, Bình Dương, Đồng Nai, Phú Quốc... Năm 2020, công ty vẫn đặt mục tiêu doanh thu 3.789 tỷ đồng, lợi nhuận sau thuế 1.200 tỷ đồng, lần lượt tăng 11% và 37% so với kết quả thực hiện năm trước. Ngoài ra, công ty vẫn triển khai dự án TTTM tại Bình Dương, mở bán ngay trong năm. ..Đại diện Thắng Lợi Group cho biết doanh số quý I bị ảnh hưởng nặng nề do tác động của dịch Covid-19 nhưng ban Tổng giám đốc vẫn đưa ra các kế hoạch hành động để hỗ trợ cán bộ nhân viên. Trong năm 2020, công ty cam kết không sa thải hay cắt giảm biên chế với nhân viên, không giảm lương ở mọi vị trí, đảm bảo phúc lợi, lương, thưởng năm 2020 bằng tối thiểu năm trước, đảm bảo lộ trình tăng lương đúng thời hạn. Nhân viên phải cách ly vì virus Covid-19 sẽ được bố trí nhà tại các dự án làm nơi cách ly và đảm bảo phục vụ các nhu yếu phẩm cần thiết...Theo Ban tổng giám đốc Thắng Lợi Group, thời điểm hàng loạt các công ty bất động sản phải đóng cửa hoặc cắt giảm nhân sự thì lại cơ hội tốt để doanh nghiệp này sàng lọc và lựa chọn nhân tài. Công ty hiện vẫn tuyển dụng nhân sự, đưa ra nhiều chính sách phúc lợi tốt để thu hút nhân tài như 14 tháng lương/năm, thưởng cổ phiếu, suất mua nội bộ, thưởng dự án, các chính sách phúc lợi về y tế... Theo kế hoạch năm 2020 và các năm tiếp theo, doanh nghiệp này vẫn phát triển các dự án hiện hữu và mở rộng thêm các dự án mới.",43932,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-69,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Thành viên hội đồng quản trị xin từ chức.....chuyện gì đang diễn ra...?????,43933,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-69,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Yên tâm đi, có 2 lý do LDG sẽ vượt 6:.1. DXG muốn tăng giá trị cầm cố của số cổ LDG đang thế chấp..2. Hoặc DXG muốn bán nốt số cổ LDG đang nắm giữ (nếu trường hợp này LDG vượt 8)",43933,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-70,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Vào topic thấy nhỏ lẻ đu bám cầm hàng nhiều đấy nhể , cả ong chym lợn hôm trước hôm sau thay đổi chóng cả mặt , rồi phân tích nhu đúng rồi .Kn cho thấy sang tuần các ông cầm đèn chạy trước oto ntn kiểu gì cung bi nện cho vãi hàng mà xem ..Ngon thì nói ít thôi , mua dc đôi ba chục ảnh hưởng Ng khác làm chuyên lớn kiểu gi cũng cutloss",43933,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-70,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Lái con này Ghê Vãi,43934,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-70,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Thanh khoản thấp nhỉ? Cứ cuối phiên kéo lên thì đố ông nào bán xuống.,43934,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-71,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,888 nhé các bác,43934,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-72,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,Keo xa?,43934,D,D
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-72,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"Hôm nay nhiều anh em khôn lỏi dình bán atc để được giá cao. Hố hố, các anh cân tham chiếu thôi nha.",43934,E,E
http://f319.com/threads/ldg-su-thay-doi-cua-ban-lanh-dao-va-doanh-nghiep.1415667/page-72,LDG - Sự thay đổi của Ban lãnh đạo và Doanh nghiệp,N,"vào xem topic nhiều bác vẫn còn sùng bái DXG và Thìn râu vl, ở đấy mà ảo tưởng. DXG thì nợ như chúa chổm, LDG thì tài sản khủng nợ vay thấp. Việc Lương Trí Thảo buộc từ chức là biết ngày chia đôi đường sắp đến mà các bác cữ khoái cãi. Bác nào lỡ xún tàu LDG thì sắp tới có nhịp điều chỉnh thì tranh thủ mà vào nhé ))",43934,E,E
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,Y,"Phía trước là ngày  "" Chiến Thắng """,43934,D,D
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,N,"Người lếnh cần tuân thủ kỷ luật . . . Bảo toàn lực lượng được đặt lên hàng đầu ..không dìm Index xuống được thì xin thua, ko cố đấm ăn xôi ... ko cố gắng chym Lợn để trở thành hy sinh là vô ích ..Nghe tin quân ta giành thắng lợi trên khắp các mặt trận , cánh cửa Sài Gòn đã mở toang ..Dù đã xách dép chạy về đến Plêy Cu ..Kỷ luật người lếnh trỗi dậy ... xách súng chạy ngược trở lại, xông qua 2 cửa ải ... rất lắt léo ... đạp trên xác quân thù không tốn một mũi tên hòn đạn, leo thẳng lên dinh Độc Lập cặm lá cờ ..Hoá ra mềnh là thằng đầu tiên cắm cờ mà quần áo vẫn gọn gàng ..Người lếnh không được phép là người “ Lên Tàu “ cuối cùng ..Nếu ngày mai Index vượt  777 tôi sẽ là người đầu tiên Full Margin ..@VGSPVXHLA @bullist @name1ess",43934,D,D
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,N,"Cứ bi bô chim lợn, ... em ăn non em về đi ,,, cứ hô hào chôt lãi quanh 750 rồi về 600, 532 em mới múc chờ Đáy Vê Đúc W .................cứ hớn hở cầm những đồng tiền bạc bẽo mà không ý thức được tại sao mình thắng đi..đừng nghĩ chốt lãi rồi ra về dễ dàng nhé ..Rồi loanh quanh kiểu gì cũng quay lại , .... tham lam hơn nhiều lần trước, ham muốn ăn bằng nhiều lần hơn lần trước...Rồi chả biết sợ là gì nữa...Gần 10 năm chính chiến, tôi chưa từng thấy thằng nào thắng bạc CK rồi ra về dễ dàng cả !!!   ..http://f319.com/threads/khong-xong-roi-khong-on-roi.1428589/",43934,D,D
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,N,2-9 30-4 na0 chả đỏ rực,43934,D,D
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,N,"Đã nhìn thấy dòng tiền đầu cơ đang và đã len lỏi , có dấu hiệu manh nha cướp lái đánh lên chục phiên CE tại 1 số cứ điểm  FLC  HAI  AMD  ROS  FIT  ..Đủ cơ sở để khẳng định từ 15/4 trở đi nhóm cp bđs sẽ nổi sóng KBC LDG  HAR  DXG  TDH  LCG   SCR DLG  HHS  HQC ..Bất chấp KQKD ntn bởi vì "" Phía trước là ngày "" Chiến Thắng """,43934,E,E
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/,"Phía trước là ngày  "" Chiến Thắng """,N,"Dòng tiền hung hãn quá sao chỉnh nổi, em mời các cụ",43934,E,E
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/page-2,"Phía trước là ngày  "" Chiến Thắng """,N,"Tổng hợp các tin hỗ trợ..1. Bơm 1 tr tỷ.2. Thúc đẩy đầu tư công.3. Game thoái vốn.4. Opec + Mexico+ Châu Phi cắt giảm sản lượng dầu..5. Nhật chi 2k tỷ USD di dời nhà máy khỏi TQ..6. CP chỉ đạo Việt Nam phấn đấu là nước xuất khẩu khẩu trang thiết bị y tế ra thế giới..7. Ngành sợi có tin tốt áp thuế chống bán phá giá..8. Dòng V, Mỹ cấp phép VINGROUP sản xuất máy thở, Vinhome ra trang bds online..9. Bạch Mai được dỡ bỏ cách ly.10. Xăng giảm giá.11. Điện giảm giá.Nhiều hỗ trợ quá..đợt này sóng lớn rùi ...--- Gộp bài viết, 13/04/2020 lúc 16:19, Bài cũ: 13/04/2020 lúc 16:18 ---..Các đại biểu đang đề xuất các tỉnh nào 15 ngày không có ca dịch mới thì nới lõng giản cách xã hội..vậy tốt dần rồi các cụ, hoạt động sản xuất, giao thương sẽ dần hồi phục thôi ạ.",43934,E,E
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/page-3,"Phía trước là ngày  "" Chiến Thắng """,N,Đoạn này Mms với Bbs cứ cho chỉnh trong phiên và rung cho ai non gan rụng hàng rồi cuối phiên túm tóc kéo lên thế này thì các bạn chym nhợn cứ mãi đứng dưới sân ga thoai,43934,E,E
http://f319.com/threads/phia-truoc-la-ngay-chien-thang.1431171/page-3,"Phía trước là ngày  "" Chiến Thắng """,N,Full ngay ATO,43934,E,E
http://f319.com/threads/nong.1429403/,Nóng!,Y,Nóng!,43930,D,D
